BP2968,20160301000008,20160301001817,1,44463500782853,44463500782853
44463500782853,0,20160301000008,20160301001817
BP2968,20160301001838,20160301003027,1,44463500782853,44463500782853
44463500782853,0,20160301001838,20160301003027
BP2968,null,null,1,0,0
0,0,null,null
BP2968,20160301003136,20160301003236,1,44463500782853,44463500782853
44463500782853,0,20160301003136,20160301003236
BP2968,20160301003257,20160301014427,5,44463500782853,44463500782853
44463500782853,0,20160301003257,20160301013936
44463597398199,1,20160301013936,20160301014027
44463500782853,2,20160301014027,20160301014056
44463597398199,3,20160301014056,20160301014227
44463500782853,4,20160301014227,20160301014427
BP2968,20160301014507,20160301014627,1,44463597398199,44463597398199
44463597398199,0,20160301014507,20160301014627
BP2968,20160301014737,20160301022816,1,44463500782853,44463500782853
44463500782853,0,20160301014737,20160301022816
BP2968,20160301022857,20160301023326,1,44463500782853,44463500782853
44463500782853,0,20160301022857,20160301023326
BP2968,20160301023437,20160301032036,1,44463500782853,44463500782853
44463500782853,0,20160301023437,20160301032036
BP2968,20160301032907,20160301035006,1,44463500782853,44463500782853
44463500782853,0,20160301032907,20160301035006
BP2968,20160301040416,20160301043926,1,44463500782853,44463500782853
44463500782853,0,20160301040416,20160301043926
BP2968,20160301044505,20160301050714,1,44463500782853,44463500782853
44463500782853,0,20160301044505,20160301050714
BP2968,20160301050916,20160301052044,1,44463597398199,44463597398199
44463597398199,0,20160301050916,20160301052044
BP2968,null,null,1,0,0
0,0,null,null
BP2968,20160301052525,20160301053045,2,44463500782853,44463597398199
44463500782853,0,20160301052525,20160301052955
44463597398199,5,20160301052955,20160301053045
BP2968,20160301053115,20160301054934,2,44463597398199,44463500782853
44463597398199,0,20160301053115,20160301054104
44463500782853,6,20160301054104,20160301054934
BP2968,20160301055155,20160301061115,1,44463500782853,44463500782853
44463500782853,0,20160301055155,20160301061115
BP2968,null,null,1,0,0
0,0,null,null
BP2968,20160301061444,20160301061944,1,44463500782853,44463500782853
44463500782853,0,20160301061444,20160301061944
BP2968,null,null,1,0,0
0,0,null,null
BP2968,20160301062926,20160301070714,1,44463500782853,44463500782853
44463500782853,0,20160301062926,20160301070714
BP2968,20160301070735,20160301081635,4,44463597398199,44463500782853
44463597398199,0,20160301070735,20160301072155
44463500782853,7,20160301072155,20160301072724
44463597398199,8,20160301072724,20160301075945
44463500782853,9,20160301075945,20160301081635
BP2968,null,null,1,0,0
0,0,null,null
BP2968,20160301082445,20160301084435,1,44463500782853,44463500782853
44463500782853,0,20160301082445,20160301084435
BP2968,20160301084525,20160301085904,3,44463500782853,44463500782853
44463500782853,0,20160301084525,20160301085404
44463597398199,10,20160301085404,20160301085613
44463500782853,11,20160301085613,20160301085904
BP2968,20160301085935,20160301090304,1,44463500782853,44463500782853
44463500782853,0,20160301085935,20160301090304
BP2968,null,null,1,0,0
0,0,null,null
BP2968,20160301090654,20160301094924,1,44463500782853,44463500782853
44463500782853,0,20160301090654,20160301094924
BP2968,20160301095253,20160301103424,1,44463500782853,44463500782853
44463500782853,0,20160301095253,20160301103424
BP2968,20160301103604,20160301104034,1,44463597398199,44463597398199
44463597398199,0,20160301103604,20160301104034
BP2968,20160301105834,20160301105834,1,44463597398199,44463597398199
44463597398199,0,20160301105834,20160301105834
BP2968,20160301110944,20160301111634,1,44463597398199,44463597398199
44463597398199,0,20160301110944,20160301111634
BP2968,20160301112234,20160301113134,1,44463597398199,44463597398199
44463597398199,0,20160301112234,20160301113134
BP2968,20160301114233,20160301115434,1,44463500782853,44463500782853
44463500782853,0,20160301114233,20160301115434
BP2968,20160301120313,20160301120313,1,44463500782853,44463500782853
44463500782853,0,20160301120313,20160301120313
BP2968,20160301120954,20160301124933,1,44463500782853,44463500782853
44463500782853,0,20160301120954,20160301124933
BP2968,20160301125003,20160301131153,1,44463500782853,44463500782853
44463500782853,0,20160301125003,20160301131153
BP2968,20160301131252,20160301133514,1,44463500782853,44463500782853
44463500782853,0,20160301131252,20160301133514
BP2968,20160301133654,20160301135602,1,44463500782853,44463500782853
44463500782853,0,20160301133654,20160301135602
BP2968,20160301135653,20160301141813,3,44463500782853,44463500782853
44463500782853,0,20160301135653,20160301140011
44463597398199,12,20160301140011,20160301140711
44463500782853,13,20160301140711,20160301141813
BP2968,20160301141853,20160301141903,1,44463500782853,44463500782853
44463500782853,0,20160301141853,20160301141903
BP2968,20160301141933,20160301143813,1,44463500782853,44463500782853
44463500782853,0,20160301141933,20160301143813
BP2968,20160301143843,20160301160602,96,44463500782853,44463200510174
44463500782853,0,20160301143843,20160301144732
44463597398199,14,20160301144732,20160301144943
44463500762723,15,20160301144943,20160301145053
44463500762724,0,20160301145053,20160301145122
44463400598715,16,20160301145122,20160301145133
44463455192759,17,20160301145133,20160301145502
44463400591555,18,20160301145502,20160301145552
44463413614378,19,20160301145552,20160301145622
44463491493556,20,20160301145622,20160301145632
44463491493560,0,20160301145632,20160301145643
44463449154550,21,20160301145643,20160301145712
44463413482365,22,20160301145712,20160301145752
44463449154556,23,20160301145752,20160301145832
44463400649774,0,20160301145832,20160301145843
44463449154553,0,20160301145843,20160301145923
44463487452310,24,20160301145923,20160301150012
44463449155054,25,20160301150012,20160301150103
44463400643546,26,20160301150103,20160301150233
44463449333401,27,20160301150233,20160301150403
44463400640535,28,20160301150403,20160301150442
44463400605078,29,20160301150442,20160301150522
44463400603635,30,20160301150522,20160301150532
44463400603634,0,20160301150532,20160301150543
44463400603633,0,20160301150543,20160301150553
44463400600853,31,20160301150553,20160301150602
44463400600854,0,20160301150602,20160301150612
44463400598787,0,20160301150612,20160301150633
44463417485353,32,20160301150633,20160301150642
44463413614418,0,20160301150642,20160301150652
44463413614422,33,20160301150652,20160301150713
44463487452479,34,20160301150713,20160301150733
44463413614483,35,20160301150733,20160301150922
44463490527369,36,20160301150922,20160301150933
44463413614212,0,20160301150933,20160301150952
44463497254707,37,20160301150952,20160301151002
44463497254708,0,20160301151002,20160301151013
44463497254075,0,20160301151013,20160301151023
44463400602440,38,20160301151023,20160301151042
44463455192587,39,20160301151042,20160301151103
44463400605160,40,20160301151103,20160301151122
44463487451815,41,20160301151122,20160301151133
44463400605134,42,20160301151133,20160301151143
44463400609817,0,20160301151143,20160301151152
44463400598790,43,20160301151152,20160301151213
44463418955366,44,20160301151213,20160301151232
44463400602473,45,20160301151232,20160301151242
44463400602472,0,20160301151242,20160301151253
44463400639111,46,20160301151253,20160301151303
44463400657557,0,20160301151303,20160301151312
44463400649804,47,20160301151312,20160301151323
44463400583790,0,20160301151323,20160301151333
44463400582456,48,20160301151333,20160301151342
44463319028306,49,20160301151342,20160301151352
44463387621799,50,20160301151352,20160301151403
44463300730594,51,20160301151403,20160301151422
44463390526145,52,20160301151422,20160301151432
44463390526149,0,20160301151432,20160301151443
44463390526154,0,20160301151443,20160301151453
44463355067171,53,20160301151453,20160301151512
44463300715521,54,20160301151512,20160301151552
44463300715193,55,20160301151552,20160301151622
44463391892130,56,20160301151622,20160301151812
44463390526113,57,20160301151812,20160301151843
44463390526110,0,20160301151843,20160301151852
44463300722447,58,20160301151852,20160301151902
44463339257785,59,20160301151902,20160301151913
44463317315055,0,20160301151913,20160301151923
44463317315057,60,20160301151923,20160301151953
44463397120950,61,20160301151953,20160301152022
44463397120946,0,20160301152022,20160301152102
44463317315046,0,20160301152102,20160301152123
44463300717928,62,20160301152123,20160301152153
44463317315037,63,20160301152153,20160301152212
44463300719516,64,20160301152212,20160301152223
44463300722699,0,20160301152223,20160301152233
44463397120982,65,20160301152233,20160301152313
44463397120988,66,20160301152313,20160301152413
44463397121054,67,20160301152413,20160301152503
44463300719469,68,20160301152503,20160301152513
44463397190343,69,20160301152513,20160301152522
44463300717992,0,20160301152522,20160301153042
44463394592525,70,20160301153042,20160301153053
44463394592526,0,20160301153053,20160301153133
44463397248103,0,20160301153133,20160301153213
44463255099571,71,20160301153213,20160301153342
44463255099568,72,20160301153342,20160301153403
44463255099574,73,20160301153403,20160301153413
44463297248022,74,20160301153413,20160301153542
44463200507218,75,20160301153542,20160301153553
44463200511858,0,20160301153553,20160301153553
44463200514922,0,20160301153553,20160301153603
44463284939355,0,20160301153603,20160301153612
44463200491876,76,20160301153612,20160301153622
44463200491878,0,20160301153622,20160301153633
44463200514959,0,20160301153633,20160301153843
44463200510174,77,20160301153843,20160301160602
BP2968,20160301160923,20160301161003,1,0,0
0,0,20160301160923,20160301161003
BP2968,20160301161032,20160301170612,19,44463239142539,44463284939658
44463239142539,0,20160301161032,20160301163612
44463297247962,78,20160301163612,20160301163811
44463297247926,0,20160301163811,20160301164002
44463297512979,79,20160301164002,20160301164101
44463287464728,80,20160301164101,20160301164201
44463297512909,81,20160301164201,20160301164241
44463297512911,82,20160301164241,20160301164302
44463200491967,83,20160301164302,20160301165642
44463297512912,84,20160301165642,20160301165651
44463297512909,0,20160301165651,20160301165722
44463297512910,0,20160301165722,20160301165821
44463200491950,0,20160301165821,20160301165832
44463287464728,0,20160301165832,20160301165952
44463297247926,85,20160301165952,20160301170022
44463297247962,0,20160301170022,20160301170152
44463297247961,0,20160301170152,20160301170222
44463297248021,0,20160301170222,20160301170232
44463297248022,0,20160301170232,20160301170352
44463284939658,86,20160301170352,20160301170612
BP2968,20160301171122,20160301171921,1,44463284939658,44463284939658
44463284939658,0,20160301171122,20160301171921
BP2968,20160301172053,20160301173532,2,44463284939638,44463284939632
44463284939638,0,20160301172053,20160301173452
44463284939632,87,20160301173452,20160301173532
BP2968,20160301173653,20160301173653,1,0,0
0,0,20160301173653,20160301173653
BP2968,20160301174009,20160301174239,1,0,0
0,0,20160301174009,20160301174239
BP2968,20160301174343,20160301174633,1,0,0
0,0,20160301174343,20160301174633
BP2968,20160301174718,20160301174928,1,0,0
0,0,20160301174718,20160301174928
BP2968,20160301175053,20160301175243,1,0,0
0,0,20160301175053,20160301175243
BP2968,20160301175428,20160301175738,1,0,0
0,0,20160301175428,20160301175738
BP2968,20160301175803,20160301175813,1,0,0
0,0,20160301175803,20160301175813
BP2968,20160301180053,20160301180103,1,0,0
0,0,20160301180053,20160301180103
BP2968,20160301180138,20160301180218,1,0,0
0,0,20160301180138,20160301180218
BP2968,20160301180344,20160301181055,1,0,0
0,0,20160301180344,20160301181055
BP2968,20160301181216,20160301181346,1,0,0
0,0,20160301181216,20160301181346
BP2968,20160301181551,20160301181741,1,0,0
0,0,20160301181551,20160301181741
BP2968,20160301181948,20160301182238,1,0,0
0,0,20160301181948,20160301182238
BP2968,20160301182323,20160301182553,1,0,0
0,0,20160301182323,20160301182553
BP2968,20160301182658,20160301182658,1,0,0
0,0,20160301182658,20160301182658
BP2968,20160301183033,20160301183313,1,44463255099571,44463255099571
44463255099571,0,20160301183033,20160301183313
BP2968,20160301183408,20160301183408,1,0,0
0,0,20160301183408,20160301183408
BP2968,null,null,1,0,0
0,0,null,null
BP2968,20160301184118,20160301184358,1,0,0
0,0,20160301184118,20160301184358
BP2968,20160301184453,20160301184453,1,0,0
0,0,20160301184453,20160301184453
BP2968,20160301184600,20160301184620,1,0,0
0,0,20160301184600,20160301184620
BP2968,20160301184742,20160301184832,1,0,0
0,0,20160301184742,20160301184832
BP2968,20160301184949,20160301185329,1,44463255099571,44463255099571
44463255099571,0,20160301184949,20160301185329
BP2968,20160301185432,20160301185622,1,44463255099571,44463255099571
44463255099571,0,20160301185432,20160301185622
BP2968,20160301185807,20160301190047,1,44463255099571,44463255099571
44463255099571,0,20160301185807,20160301190047
BP2968,20160301190142,20160301190332,2,44463255099571,44463284939632
44463255099571,0,20160301190142,20160301190242
44463284939632,88,20160301190242,20160301190332
BP2968,20160301190357,20160301191028,10,44463284939638,44463200510195
44463284939638,0,20160301190357,20160301190428
44463284939639,0,20160301190428,20160301190458
44463284939661,0,20160301190458,20160301190637
44463284939662,0,20160301190637,20160301190648
44463239256862,0,20160301190648,20160301190658
44463239256868,0,20160301190658,20160301190808
44463239256869,0,20160301190808,20160301190827
44463200513395,0,20160301190827,20160301190837
44463200493405,0,20160301190837,20160301190848
44463200510195,89,20160301190848,20160301191028
BP2968,20160301191109,20160301192058,1,44463200510195,44463200510195
44463200510195,0,20160301191109,20160301192058
BP2968,20160301192209,20160301192308,1,44463200510195,44463200510195
44463200510195,0,20160301192209,20160301192308
BP2968,20160301192448,20160301201317,87,44463200510195,44463400603518
44463200510195,0,20160301192448,20160301193748
44463297512945,90,20160301193748,20160301193759
44463200508709,0,20160301193759,20160301193809
44463284939364,91,20160301193809,20160301193839
44463297248044,0,20160301193839,20160301193849
44463297248045,0,20160301193849,20160301193849
44463297248043,0,20160301193849,20160301193858
44463384826542,92,20160301193858,20160301193908
44463386855058,0,20160301193908,20160301193929
44463300720997,93,20160301193929,20160301194049
44463300730551,94,20160301194049,20160301194058
44463397385394,0,20160301194058,20160301194107
44463397385395,0,20160301194107,20160301194117
44463300727385,0,20160301194117,20160301194128
44463300719480,95,20160301194128,20160301194208
44463300722709,96,20160301194208,20160301194218
44463339172228,0,20160301194218,20160301194237
44463300722770,97,20160301194237,20160301194248
44463355099768,0,20160301194248,20160301194307
44463355099765,98,20160301194307,20160301194328
44463394592525,99,20160301194328,20160301194808
44463300717992,100,20160301194808,20160301194817
44463397190343,0,20160301194817,20160301194827
44463397121054,101,20160301194827,20160301195057
44463397120990,102,20160301195057,20160301195127
44463397120982,0,20160301195127,20160301195148
44463300722690,103,20160301195148,20160301195207
44463317315037,104,20160301195207,20160301195238
44463355067253,105,20160301195238,20160301195247
44463387454187,106,20160301195247,20160301195308
44463387454186,0,20160301195308,20160301195318
44463387454190,0,20160301195318,20160301195358
44463397120934,107,20160301195358,20160301195447
44463397120912,108,20160301195447,20160301195458
44463397120913,0,20160301195458,20160301195508
44463300725441,0,20160301195508,20160301195527
44463397120944,109,20160301195527,20160301195607
44463317315057,110,20160301195607,20160301195637
44463300722445,111,20160301195637,20160301195647
44463300722447,0,20160301195647,20160301195708
44463390526113,112,20160301195708,20160301195727
44463390526112,0,20160301195727,20160301195837
44463391892130,113,20160301195837,20160301195848
44463391892131,0,20160301195848,20160301195858
44463300715190,114,20160301195858,20160301195907
44463300715521,115,20160301195907,20160301195928
44463390526149,116,20160301195928,20160301200008
44463385148346,117,20160301200008,20160301200027
44463387621799,118,20160301200027,20160301200037
44463319028306,119,20160301200037,20160301200048
44463400600920,120,20160301200048,20160301200107
44463400583784,121,20160301200107,20160301200117
44463400657557,122,20160301200117,20160301200128
44463400639111,0,20160301200128,20160301200147
44463400596059,123,20160301200147,20160301200208
44463400645098,124,20160301200208,20160301200227
44463400598791,125,20160301200227,20160301200248
44463400582437,126,20160301200248,20160301200258
44463400609817,0,20160301200258,20160301200307
44463485980290,127,20160301200307,20160301200318
44463487451815,0,20160301200318,20160301200328
44463400602444,128,20160301200328,20160301200347
44463400607208,129,20160301200347,20160301200358
44463400639123,0,20160301200358,20160301200408
44463400599346,0,20160301200408,20160301200417
44463400589715,0,20160301200417,20160301200427
44463497254077,130,20160301200427,20160301200448
44463400608698,131,20160301200448,20160301200617
44463413614483,132,20160301200617,20160301200627
44463400589773,133,20160301200627,20160301200648
44463400640504,134,20160301200648,20160301200657
44463400640527,0,20160301200657,20160301200707
44463449154431,135,20160301200707,20160301200718
44463413614417,136,20160301200718,20160301200728
44463417485353,0,20160301200728,20160301200738
44463400603583,137,20160301200738,20160301200748
44463400598787,0,20160301200748,20160301200758
44463400600854,0,20160301200758,20160301200817
44463497254504,138,20160301200817,20160301200828
44463497254517,0,20160301200828,20160301200838
44463400597717,139,20160301200838,20160301200857
44463400605078,140,20160301200857,20160301200918
44463400640535,141,20160301200918,20160301201017
44463449333411,142,20160301201017,20160301201038
44463449333431,143,20160301201038,20160301201047
44463449333377,144,20160301201047,20160301201108
44463400603518,0,20160301201108,20160301201317
BP2968,20160301201338,20160301201628,6,44463500784396,44463597398172
44463500784396,0,20160301201338,20160301201508
44463549922783,145,20160301201508,20160301201517
44463517404213,146,20160301201517,20160301201538
44463549922732,147,20160301201538,20160301201618
44463500781290,148,20160301201618,20160301201628
44463597398172,0,20160301201628,20160301201628
BP2968,20160301201648,20160301203058,26,44463500776535,44463649782214
44463500776535,0,20160301201648,20160301201658
44463500776537,149,20160301201658,20160301201707
44463500776540,0,20160301201707,20160301201728
44463500776512,150,20160301201728,20160301201738
44463555114707,151,20160301201738,20160301201757
44463500762745,152,20160301201757,20160301201808
44463587729324,153,20160301201808,20160301201818
44463587729325,0,20160301201818,20160301201837
44463555114730,154,20160301201837,20160301201858
44463597398154,155,20160301201858,20160301201907
44463597398156,0,20160301201907,20160301202008
44463549922842,156,20160301202008,20160301202337
44463500784458,157,20160301202337,20160301202347
44463549923057,158,20160301202347,20160301202417
44463549923381,159,20160301202417,20160301202427
44463591224135,160,20160301202427,20160301202537
44463500782882,161,20160301202537,20160301202607
44463549923575,162,20160301202607,20160301202708
44463549998224,163,20160301202708,20160301202727
44463597398561,164,20160301202727,20160301202847
44463687729710,165,20160301202847,20160301202857
44463687729714,0,20160301202857,20160301202857
44463697398552,0,20160301202857,20160301202908
44463697398553,0,20160301202908,20160301202918
44463649782243,166,20160301202918,20160301202927
44463649782214,0,20160301202927,20160301203058
BP2968,null,null,1,0,0
0,0,null,null
BP2968,20160301203148,20160301203959,3,44463617404268,44463694809192
44463617404268,0,20160301203148,20160301203329
44463697398677,167,20160301203329,20160301203439
44463694809192,168,20160301203439,20160301203959
BP2968,null,null,1,0,0
0,0,null,null
BP2968,20160301204106,20160301204106,1,0,0
0,0,20160301204106,20160301204106
BP2968,20160301204257,20160301205557,5,44463694809192,44463600583605
44463694809192,0,20160301204257,20160301205337
44463697398668,169,20160301205337,20160301205357
44463697398820,170,20160301205357,20160301205406
44463697398677,0,20160301205406,20160301205557
44463600583605,171,20160301205557,20160301205557
BP2968,null,null,1,0,0
0,0,null,null
BP2968,20160301205657,20160301205707,1,44463687729747,44463687729747
44463687729747,0,20160301205657,20160301205707
BP2968,null,null,1,0,0
0,0,null,null
BP2968,20160301205953,20160301210132,4,44463500784415,44463591857729
44463500784415,0,20160301205953,20160301210033
44463597398457,172,20160301210033,20160301210052
44463500782883,173,20160301210052,20160301210123
44463591857729,0,20160301210123,20160301210132
BP2968,20160301210153,20160301215842,53,44463597398457,44463500782853
44463597398457,0,20160301210153,20160301210222
44463500782882,174,20160301210222,20160301210323
44463591224135,175,20160301210323,20160301210332
44463549923381,176,20160301210332,20160301210403
44463549923057,177,20160301210403,20160301210412
44463500784459,178,20160301210412,20160301210423
44463500784458,0,20160301210423,20160301210442
44463500784442,179,20160301210442,20160301210912
44463597398153,180,20160301210912,20160301210943
44463555114730,181,20160301210943,20160301211013
44463549922810,182,20160301211013,20160301211023
44463591857833,183,20160301211023,20160301211103
44463500782840,184,20160301211103,20160301211112
44463555114707,185,20160301211112,20160301211133
44463500776512,186,20160301211133,20160301211143
44463500776513,0,20160301211143,20160301211202
44463500781280,187,20160301211202,20160301211213
44463500776535,0,20160301211213,20160301211223
44463597398172,188,20160301211223,20160301211232
44463500781290,0,20160301211232,20160301211303
44463587452502,189,20160301211303,20160301211314
44463587452508,0,20160301211314,20160301211324
44463539257876,190,20160301211324,20160301211333
44463587452500,191,20160301211333,20160301211424
44463500778125,192,20160301211424,20160301211434
44463500784406,0,20160301211434,20160301211453
44463500784396,193,20160301211453,20160301211514
44463588480415,194,20160301211514,20160301211544
44463400597691,195,20160301211544,20160301211714
44463400603519,196,20160301211714,20160301211733
44463414051808,197,20160301211733,20160301211754
44463449333431,198,20160301211754,20160301211803
44463449333411,199,20160301211803,20160301211923
44463449333401,200,20160301211923,20160301212134
44463400643550,201,20160301212134,20160301212153
44463449155054,202,20160301212153,20160301212224
44463487452310,203,20160301212224,20160301212313
44463449154541,204,20160301212313,20160301212332
44463400597629,0,20160301212332,20160301212343
44463413482365,205,20160301212343,20160301212402
44463449154550,206,20160301212402,20160301212412
44463491493552,207,20160301212412,20160301212423
44463491493557,0,20160301212423,20160301212433
44463491493558,0,20160301212433,20160301212442
44463413614378,208,20160301212442,20160301212522
44463400606657,209,20160301212522,20160301212722
44463455192759,210,20160301212722,20160301212802
44463400598715,211,20160301212802,20160301212823
44463500762724,212,20160301212823,20160301212903
44463549922781,213,20160301212903,20160301213032
44463500762723,214,20160301213032,20160301213333
44463597398199,215,20160301213333,20160301213352
44463500782853,216,20160301213352,20160301215842
BP2968,20160301215922,20160301221912,1,44463500782853,44463500782853
44463500782853,0,20160301215922,20160301221912
BP2968,null,null,1,0,0
0,0,null,null
BP2968,null,null,1,0,0
0,0,null,null
BP2968,20160301222343,20160301222613,1,44463500782853,44463500782853
44463500782853,0,20160301222343,20160301222613
BP2968,20160301222643,20160301235921,1,44463500782853,44463500782853
44463500782853,0,20160301222643,20160301235921
